name,pii_found,access_violation,delete_violation,third_party_violation,encryption_violation,violation
selective-importers,true,false,false,true,true,true
wp-academic-publications,false,false,false,false,false,false
tabs-recent-posts-vs-recent-comments,false,false,false,false,false,false
kumihimo,true,false,true,false,false,true
show-net-revenue-from-woocommerce-stripe-gateway,false,false,false,false,false,false
squelch-tabs-and-accordions-shortcodes,false,false,false,false,false,false
cf7-for-elementor,false,false,false,false,false,false
hello-dolly-for-your-song,false,false,false,false,false,false
woo-ups-shipping-method,true,false,false,false,true,true
woo-steem,false,false,false,false,false,false
latest-box,false,false,false,false,false,false
aa-block-country-with-redirect,true,false,false,false,false,false
disable-wp-update,false,false,false,false,false,false
doorhub-sameday,true,false,false,true,true,true
static-page-template,false,false,false,false,false,false
admin-bar-menu-for-woocommerce,false,false,false,false,false,false
change-permalink-helper,false,false,false,false,false,false
pesapal-pay,true,false,false,false,false,false
openbookings-calendar-plugin,false,false,false,false,false,false
redirect-by-custom-field,true,false,true,false,false,true
blocks-for-eventbrite,false,false,false,false,false,false
oppso-maps,true,false,false,false,false,false
tailored-shortcodes,false,false,false,false,false,false
dbisso-cfs-taxonomy-field,false,false,false,false,false,false
fixed-bar,false,false,false,false,false,false
cgm-event-calendar,false,false,false,false,false,false
jelly,false,false,false,false,false,false
delete-custom-header,false,false,false,false,false,false
stitchz-social-login,true,false,false,false,false,false
exclude-children,false,false,false,false,false,false
options,false,false,false,false,false,false
multiple-domain,false,false,false,false,false,false
hitslink,true,false,false,false,false,false
kite-publisher,true,false,false,false,false,false
flipboard-magazine-widget,false,false,false,false,false,false
checkout-for-paypal,true,true,true,false,false,true
azonpost,false,false,false,false,false,false
store-referrals-woocommerce,false,false,false,false,false,false
block-guide-lines,false,false,false,false,false,false
google-drive-embedder,true,false,false,false,false,false
menu-cache,false,false,false,false,false,false
wp-post-expires,true,false,false,false,false,false
wp-reactions-box,false,false,false,false,false,false
ozh-no-duplicate-comments,true,false,false,false,false,false
update-theme-and-plugins-from-zip-file,false,false,false,false,false,false
w3responsive-tabs,false,false,false,false,false,false
moc-related-product-by-segments,false,false,false,false,false,false
wp-widget-master,false,false,false,false,false,false
ferank-fr,false,false,false,false,false,false
affiliate-product-review,true,false,false,false,false,false
contact-form-7-map-field,false,false,false,false,false,false
orendapay,true,false,false,false,false,false
shipping-checkout-localized-for-vietnam,true,false,false,false,false,false
header-and-footer-scripts,false,false,false,false,false,false
syntaxhighlighter-evolved-biferno,false,false,false,false,false,false
ultra-responsive-slider,false,false,false,false,false,false
league-of-legends-rotation,false,false,false,false,false,false
tdt-lazyload,false,false,false,false,false,false
relation-post-types,false,false,false,false,false,false
wp-youtube-playlist-widget,false,false,false,false,false,false
column-matic,false,false,false,false,false,false
sf-generate-tags,true,false,false,false,false,false
teleporter,true,false,false,false,false,false
remove-default-widgets,false,false,false,false,false,false
domainlabs-whois,false,false,false,false,false,false
wc-adyen-payment-gateway,false,false,false,false,false,false
piwik-pro,false,false,false,false,false,false
user-access-shortcodes,true,false,false,false,false,false
dys-email-subscription,true,false,true,false,false,true
agentpress-broker-listings,true,false,false,false,false,false
wp-proftpd,true,false,true,false,false,true
simple-wall,false,false,false,false,false,false
book-review-block,true,false,false,false,false,false
my-app-button,false,false,false,false,false,false
acf-hide-layout,false,false,false,false,false,false
first-response,true,false,true,false,false,true
shortcoder,true,false,false,false,false,false
password-generator,true,false,false,false,false,false
photoroulette,false,false,false,false,false,false
eyeone,false,false,false,false,false,false
plugins-and-themes-in-admin-bar,false,false,false,false,false,false
woocommerce-product-fees,false,false,false,false,false,false
kantoniak-about-me,false,false,false,false,false,false
lazy-lorem-ipsum,false,false,false,false,false,false
kento-vote,false,false,false,false,false,false
convert-username-to-customer-code-for-woocommerce,true,false,true,false,false,true
reset-button-for-acf,false,false,false,false,false,false
my-glossar,false,false,false,false,false,false
cookie-notify,false,false,false,false,false,false
churro,false,false,false,false,false,false
quick-login-logo,false,false,false,false,false,false
wp-date-and-time-shortcode,true,false,false,false,false,false
page-loading-effects,false,false,false,false,false,false
advanced-testimonial-generator,false,false,false,false,false,false
milat-jquery-automatic-popup,false,false,false,false,false,false
dropshipping-woocommerce,true,false,true,true,true,true
responsive-jquery-slider,false,false,false,false,false,false
allowed-routes,false,false,false,false,false,false
my-quakenet-irc,true,false,false,false,false,false
shop-the-posts,false,false,false,false,false,false
back-data-ass-up,true,false,false,false,false,false
list-last-changes,true,false,false,false,false,false
easy-popup-lightbox-maker,false,false,false,false,false,false
better-captcha,false,false,false,false,false,false
just-responsive-images,false,false,false,false,false,false
swal-alert-for-contact-form-7,false,false,false,false,false,false
workbox-video-from-vimeo-youtube-plugin,false,false,false,false,false,false
flickr-digest,false,false,false,false,false,false
popupsmart,false,false,false,false,false,false
user-role-widget-areas,false,false,false,false,false,false
shortcode-elementor,false,false,false,false,false,false
hsforms,false,false,false,false,false,false
video-analytics,false,false,false,false,false,false
choicecuts-home-or-away,false,false,false,false,false,false
gs-facebook-comments,true,false,false,false,false,false
wc-order-pdf-download,true,false,false,false,false,false
wp-custom-login-register-page,false,false,false,false,false,false
countdowndays,false,false,false,false,false,false
mpower-woocommerce-payment-gateway,true,false,false,false,false,false
easy-digital-downloads-continue-shopping,false,false,false,false,false,false
advanced-fancybox,true,false,false,false,false,false
simple-instant-search,false,false,false,false,false,false
rankcookie,false,false,false,false,false,false
constant-contact-forms,true,false,true,false,false,true
simple-mapbox-data,true,false,false,true,true,true
taobaoke,true,false,false,false,false,false
wordpress-seo-rank,false,false,false,false,false,false
mondos-columns-manager,false,false,false,false,false,false
wp-stylus-processor,false,false,false,false,false,false
sip-social-proof-woocommerce,true,false,true,false,false,true
front-page-cats,false,false,false,false,false,false
healthy-bmi-calculator,false,false,false,false,false,false
simple-ses-mail,true,false,true,false,false,true
wc-stripe-checkout-payment-gateway,true,false,true,false,false,true
flexi-related-posts,false,false,false,false,false,false
show-website-content-in-wordpress-page-or-post,false,false,false,false,false,false
tidyro,true,false,false,false,false,false
anonymous-restricted-content,true,false,false,false,false,false
buddyforms-acf,true,false,true,false,false,true
responsive-ui-for-beaver-builder,false,false,false,false,false,false
crowdaa-sync,true,true,true,false,true,true
wp-book-manager,false,false,false,false,false,false
lh-multisite-ads,true,false,false,false,false,false
free-widgets-for-elementor,false,false,false,false,false,false
lekirpay-givewp,false,false,false,false,false,false
aotolchat-free-chat-box-for-your-website,false,false,false,false,false,false
dismiss-gravity-notices,false,false,false,false,false,false
advance-wp-query-search-filter,true,false,false,false,false,false
skysa-announcements-app,false,false,false,false,false,false
ie6-und-ie7-detection-script,false,false,false,false,false,false
title-like-alt,false,false,false,false,false,false
wp-conditional-content,true,false,false,false,false,false
bloginfo,false,false,false,false,false,false
codecolorer,false,false,false,false,false,false
plugin-logic,true,false,false,false,false,false
floating-social-buttons,false,false,false,false,false,false
css-flags,true,false,false,false,false,false
akfeatured-post-widget,false,false,false,false,false,false
wp-upstream,true,false,false,false,false,false
disqus-count-js-fix,false,false,false,false,false,false
simpleedit,false,false,false,false,false,false
igit-posts-slider-widget,false,false,false,false,false,false
html-minify,false,false,false,false,false,false
kofthitscounter,false,false,false,false,false,false
redlink-widget,true,false,false,false,false,false
tavakal-disk-monitoring,false,false,false,false,false,false
la-crm-integration-with-contact-form,true,false,true,false,false,true
realbig-media,true,false,false,false,false,false
xtra-settings,true,false,false,false,false,false
easyindex,true,false,false,false,false,false
animated-buttons,false,false,false,false,false,false
ajax-archive-calendar,false,false,false,false,false,false
hyperdb,true,false,false,false,false,false
comunas-de-chile-para-woocommerce,false,false,false,false,false,false
